Term,Year,Campus,College,Dept,Sbjct,Crse,Sect,Crse Title,Instructor Name,Instr Grp,Crse Type,Crse Lvl,Enroll,# Resp,Resp Rate,Interact,Reflect,Connect,Collab,Contrib,Eval,Synth,Diverse,Respect,Challenge,Creative,Discuss,Feedback,Grading,Questions,Tech
Fall,2020,BD,ARSC,ANTH,ANTH,2010,2,Intro to Bio Anthropology 1,"Leigh, Steven Robert",TTT,LEC,2000-3999,120,37,30.8%,3.3,3.7,3.8,1.9,2.7,3.8,3.7,3.7,4.3,4.2,3.7,4.0,3.4,4.3,4.5,4.6
Fall,2020,BD,ARSC,ANTH,ANTH,2010,3,Intro to Bio Anthropology 1,"Sponheimer, Matthew James",TTT,LEC,2000-3999,152,52,34.2%,3.8,3.9,3.8,2.5,3.4,3.5,3.5,3.6,4.4,4.0,3.8,3.6,2.8,3.8,4.0,3.8
Fall,2020,BD,ARSC,ANTH,ANTH,2010,4,Intro to Bio Anthropology 1,"Sponheimer, Matthew James",TTT,LEC,2000-3999,127,51,40.2%,4.5,4.4,4.3,3.4,4.0,4.1,4.1,4.4,4.8,4.2,4.4,4.4,3.6,4.5,4.5,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,2030,1,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,8,4,50.0%,4.0,4.0,4.5,3.8,4.3,4.3,4.0,3.7,5.0,5.0,5.0,4.3,4.7,5.0,5.0,4.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,1,Lab in Bio Anthropology 1,"Ryder, Christina Macie",OTH,MLS,2000-3999,8,4,50.0%,4.0,4.0,4.5,3.8,4.3,4.3,4.0,3.7,5.0,5.0,4.5,4.5,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,2,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,12,5,41.7%,4.8,5.0,4.8,4.8,4.5,4.6,4.6,4.8,4.7,4.8,4.8,4.8,4.5,4.8,4.8,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,2030,2,Lab in Bio Anthropology 1,"Thomas, Julie Marion",TA,MLS,2000-3999,12,5,41.7%,4.8,5.0,4.8,4.8,4.5,4.6,4.6,4.8,4.8,4.6,4.8,4.8,4.8,4.8,4.8,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,2030,3,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,12,6,50.0%,4.7,4.5,4.2,4.8,4.5,4.2,4.0,4.2,4.7,4.5,3.0,5.0,5.0,4.8,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,3,Lab in Bio Anthropology 1,"Thomas, Julie Marion",TA,MLS,2000-3999,12,6,50.0%,4.7,4.5,4.2,4.8,4.5,4.2,4.0,4.2,5.0,5.0,3.7,5.0,5.0,4.7,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,4,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,10,3,30.0%,5.0,5.0,3.7,4.7,4.7,5.0,5.0,3.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,4,Lab in Bio Anthropology 1,"Dalton, John",TA,MLS,2000-3999,10,3,30.0%,5.0,5.0,3.7,4.7,4.7,5.0,5.0,3.7,5.0,5.0,4.7,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,5,Lab in Bio Anthropology 1,"Barger, Skye",TA,MLS,2000-3999,11,1,9.1%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,5,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,11,1,9.1%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,6,Lab in Bio Anthropology 1,"Barger, Skye",TA,MLS,2000-3999,12,5,41.7%,4.8,4.4,4.2,4.5,4.2,4.8,4.0,3.8,5.0,4.8,3.6,5.0,4.6,4.6,5.0,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,2030,6,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,12,5,41.7%,4.8,4.4,4.2,4.5,4.2,4.8,4.0,3.8,5.0,5.0,5.0,5.0,4.7,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,7,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,11,3,27.3%,4.0,3.3,2.5,3.0,2.5,2.0,2.0,2.0,5.0,2.0,2.0,2.5,1.0,2.5,2.5,3.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,7,Lab in Bio Anthropology 1,"Power, Collin R",TA,MLS,2000-3999,11,3,27.3%,4.0,3.3,2.5,3.0,2.5,2.0,2.0,2.0,5.0,3.3,3.0,4.3,4.0,4.0,4.7,4.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,8,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,9,2,22.2%,5.0,4.0,4.5,4.5,4.0,4.0,4.0,4.0,3.5,4.5,4.0,4.0,4.5,4.5,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,8,Lab in Bio Anthropology 1,"Power, Collin R",TA,MLS,2000-3999,9,2,22.2%,5.0,4.0,4.5,4.5,4.0,4.0,4.0,4.0,3.5,3.5,5.0,3.5,3.5,3.5,4.0,3.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,9,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,6,2,33.3%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,9,Lab in Bio Anthropology 1,"Washabaugh, Jennifer",TA,MLS,2000-3999,6,2,33.3%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,11,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,9,5,55.6%,5.0,4.2,4.4,3.2,3.8,4.4,3.6,4.0,5.0,4.5,4.3,5.0,4.7,5.0,5.0,4.3
Fall,2020,BD,ARSC,ANTH,ANTH,2030,11,Lab in Bio Anthropology 1,"Dalton, John",TA,MLS,2000-3999,9,5,55.6%,5.0,4.2,4.4,3.2,3.8,4.4,3.6,4.0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2030,12,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,8,4,50.0%,4.3,3.3,4.0,3.0,3.0,3.3,2.7,3.0,4.7,3.3,3.3,4.3,3.3,4.7,4.7,4.7
Fall,2020,BD,ARSC,ANTH,ANTH,2030,12,Lab in Bio Anthropology 1,"Kimes, Olivia Lauren",TA,MLS,2000-3999,8,4,50.0%,4.3,3.3,4.0,3.0,3.0,3.3,2.7,3.0,4.8,2.3,2.5,4.8,3.0,4.3,4.3,3.8
Fall,2020,BD,ARSC,ANTH,ANTH,2030,13,Lab in Bio Anthropology 1,"Barger, Skye",TA,MLS,2000-3999,7,2,28.6%,3.5,2.5,1.0,2.5,1.0,3.5,2.5,1.0,4.0,3.5,1.5,2.5,3.0,3.5,3.5,3.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,13,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,7,2,28.6%,3.5,2.5,1.0,2.5,1.0,3.5,2.5,1.0,3.5,1.5,1.5,2.0,1.5,2.0,3.5,3.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,15,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,6,2,33.3%,4.0,4.5,4.0,4.0,5.0,4.5,4.0,3.5,5.0,5.0,2.0,4.5,4.0,5.0,5.0,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,15,Lab in Bio Anthropology 1,"Kimes, Olivia Lauren",TA,MLS,2000-3999,6,2,33.3%,4.0,4.5,4.0,4.0,5.0,4.5,4.0,3.5,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,16,Lab in Bio Anthropology 1,"Covert, Herbert",TTT,MLS,2000-3999,4,3,75.0%,5.0,5.0,4.3,4.7,4.0,4.0,4.5,4.0,4.5,4.3,3.7,4.7,3.7,4.7,4.7,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,16,Lab in Bio Anthropology 1,"Washabaugh, Jennifer",TA,MLS,2000-3999,4,3,75.0%,5.0,5.0,4.3,4.7,4.0,4.0,4.5,4.0,4.5,4.3,3.7,4.3,4.0,4.7,4.7,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,2030,19,Lab in Bio Anthropology 1,"McGuire, Kathleen Marie",TA,MLS,2000-3999,14,6,42.9%,5.0,4.7,4.2,5.0,4.7,4.3,4.2,3.6,5.0,4.5,4.2,4.7,4.7,5.0,5.0,4.7
Fall,2020,BD,ARSC,ANTH,ANTH,2030,20,Lab in Bio Anthropology 1,"McGuire, Kathleen Marie",TA,MLS,2000-3999,12,4,33.3%,4.5,4.5,4.8,4.5,4.3,4.0,4.3,4.0,4.8,4.8,3.7,4.8,5.0,5.0,5.0,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,2100,10,Intro to Cultural Anthropology,"Cool, Alison",OTH,LEC,2000-3999,169,77,45.6%,4.4,4.4,4.6,3.8,4.1,4.4,4.4,4.8,4.8,4.4,4.5,4.1,3.6,4.4,4.2,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,2100,11,Intro to Cultural Anthropology,"Edmiston, Paige",TA,REC,2000-3999,24,11,45.8%,5.0,4.9,5.0,4.6,4.9,4.9,5.0,5.0,5.0,5.0,4.9,4.9,4.6,4.5,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2100,12,Intro to Cultural Anthropology,"Engle, Caitrin Scarlett",TA,REC,2000-3999,17,9,52.9%,4.9,4.7,4.9,4.3,4.8,4.4,4.6,4.7,4.8,4.7,4.7,4.8,3.7,4.6,4.8,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,2100,13,Intro to Cultural Anthropology,"Hermann, Anna Kari",TA,REC,2000-3999,24,15,62.5%,4.8,4.8,4.9,4.3,4.5,4.5,4.5,4.7,4.9,4.5,4.6,4.8,3.8,4.7,4.9,4.9
Fall,2020,BD,ARSC,ANTH,ANTH,2100,14,Intro to Cultural Anthropology,"Edmiston, Paige",TA,REC,2000-3999,24,14,58.3%,5.0,4.9,4.9,4.9,4.9,5.0,4.9,4.9,5.0,5.0,5.0,4.9,4.8,4.9,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,2100,15,Intro to Cultural Anthropology,"Edmiston, Paige",TA,REC,2000-3999,23,9,39.1%,4.9,4.9,4.9,4.7,4.8,4.8,4.8,4.9,4.9,4.9,4.8,4.9,4.6,4.8,4.9,4.9
Fall,2020,BD,ARSC,ANTH,ANTH,2100,16,Intro to Cultural Anthropology,"Hermann, Anna Kari",TA,REC,2000-3999,19,8,42.1%,4.6,4.9,4.5,4.3,4.4,4.4,4.5,5.0,4.6,4.1,4.1,4.6,4.1,4.1,4.6,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,2100,17,Intro to Cultural Anthropology,"Engle, Caitrin Scarlett",TA,REC,2000-3999,15,7,46.7%,5.0,5.0,5.0,4.9,5.0,5.0,4.7,4.7,5.0,4.9,4.9,5.0,4.6,4.9,4.9,4.9
Fall,2020,BD,ARSC,ANTH,ANTH,2100,18,Intro to Cultural Anthropology,"Hermann, Anna Kari",TA,REC,2000-3999,23,11,47.8%,4.7,4.7,4.8,4.6,4.8,4.7,4.6,4.8,4.8,4.5,4.6,4.9,4.5,4.6,4.5,4.7
Fall,2020,BD,ARSC,ANTH,ANTH,2100,880,Intro to Cultural Anthropology,"Fischer, Katherine Virginia",INST,LEC,2000-3999,14,8,57.1%,4.6,4.8,4.9,4.0,4.9,4.6,4.8,4.9,4.9,5.0,4.5,4.9,4.0,4.5,5.0,4.6
Fall,2020,BD,ARSC,ANTH,ANTH,2200,10,The Archaeology of Human Hist,"Bamforth, Douglas",TTT,LEC,2000-3999,89,36,40.4%,4.5,4.4,4.3,4.4,4.4,4.5,4.3,4.4,4.8,4.5,4.4,4.8,3.9,4.3,4.6,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,2200,12,The Archaeology of Human Hist,"Hoppes, Kelsey Rose",TA,REC,2000-3999,20,8,40.0%,4.5,4.3,4.3,4.4,4.3,4.5,4.3,4.3,4.8,4.1,4.3,4.4,4.1,4.3,4.5,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,2200,13,The Archaeology of Human Hist,"Hoppes, Kelsey Rose",TA,REC,2000-3999,18,4,22.2%,4.8,5.0,4.7,5.0,5.0,4.8,4.8,4.7,5.0,5.0,5.0,5.0,4.8,5.0,5.0,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,2200,14,The Archaeology of Human Hist,"Gover, Carlton",TA,REC,2000-3999,17,8,47.1%,4.3,4.3,4.0,4.1,3.8,4.0,3.9,4.1,4.5,4.4,4.0,4.6,4.0,4.3,4.5,4.1
Fall,2020,BD,ARSC,ANTH,ANTH,2200,17,The Archaeology of Human Hist,"Gover, Carlton",TA,REC,2000-3999,15,8,53.3%,4.8,4.9,4.3,4.6,4.6,5.0,4.9,4.9,4.9,4.9,4.5,4.9,4.5,4.6,4.8,4.6
Fall,2020,BD,ARSC,ANTH,ANTH,2200,19,The Archaeology of Human Hist,"Hoppes, Kelsey Rose",TA,REC,2000-3999,19,8,42.1%,4.6,4.5,4.1,4.3,4.4,4.5,4.3,4.4,4.8,4.5,4.5,4.5,3.6,4.4,4.8,4.3
Fall,2020,BD,ARSC,ANTH,ANTH,3000,1,Primate Behavior,"Paine, Oliver Charles Colvill",OTH,LEC,2000-3999,83,41,49.4%,4.6,4.6,4.5,4.3,4.1,4.6,4.6,4.6,4.8,4.6,4.6,4.7,4.7,4.8,4.9,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,4020,1,Explorations in Anthropology,"McGranahan, Carole Ann",TTT,LEC,4000-4999,15,11,73.3%,4.8,5.0,5.0,4.5,5.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,4.9
Fall,2020,BD,ARSC,ANTH,ANTH,4020,5,Explorations in Anthropology,"Drybread, Kristen",OTH,LEC,4000-4999,36,19,52.8%,4.7,4.6,4.9,4.4,4.6,4.7,4.5,4.6,4.7,4.5,4.4,4.9,4.2,4.3,4.2,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,4120,1,Adv Biological Anthropology,"Leigh, Steven Robert",TTT,LEC,4000-4999,15,10,66.7%,4.9,4.5,4.6,4.0,4.9,4.7,4.7,4.7,5.0,4.7,4.6,5.0,4.3,4.8,4.8,4.9
Fall,2020,BD,ARSC,ANTH,ANTH,4129,1,Aegean Art and Archaeology,"Nakassis, Dimitri",TTT,LEC,4000-4999,16,6,37.5%,4.3,4.7,4.3,4.0,4.5,4.7,4.8,4.7,4.8,4.8,4.8,4.5,4.8,4.5,4.8,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,4610,1,Medical Anthropology,"Goldstein, Donna M",TTT,LEC,4000-4999,12,7,58.3%,4.9,4.7,4.6,3.9,4.9,4.4,4.7,4.9,4.4,4.4,4.3,5.0,4.1,3.6,4.7,4.3
Fall,2020,BD,ARSC,ANTH,ANTH,4710,801,Dept Honors in Anthropology 1,"Cool, Alison",OTH,LEC,4000-4999,5,4,80.0%,5.0,4.3,3.5,4.8,4.8,4.0,4.8,4.0,5.0,4.8,4.3,4.5,4.5,3.8,4.5,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,4919,800,Coll Res Practm Archaeology,"Fladd, Samantha",TTT,PRA,4000-4999,5,4,80.0%,4.8,4.5,4.0,3.5,3.5,4.8,5.0,4.5,5.0,4.3,4.3,4.8,5.0,4.5,5.0,4.8
Fall,2020,BD,ARSC,ANTH,ANTH,5120,2,Adv Biological Anthropology,"Leigh, Steven Robert",TTT,LEC,Graduate,4,2,50.0%,5.0,4.5,4.5,3.0,3.5,3.5,4.0,4.5,4.5,4.0,4.0,4.5,3.5,3.5,4.0,4.0
Fall,2020,BD,ARSC,ANTH,ANTH,5345,1,Archaeological Theory,"Joyce, Arthur A",TTT,LEC,Graduate,7,6,85.7%,5.0,4.7,4.7,4.7,5.0,5.0,4.8,4.7,5.0,5.0,4.8,4.8,5.0,4.7,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,5400,1,Res Methods in Archaeology 2,"Gutierrez, Gerardo",TTT,SEM,Graduate,9,8,88.9%,5.0,5.0,4.9,5.0,5.0,5.0,4.9,5.0,5.0,5.0,4.8,5.0,4.3,4.6,5.0,4.9
Fall,2020,BD,ARSC,ANTH,ANTH,5610,1,Medical Anthropology,"Goldstein, Donna M",TTT,LEC,Graduate,4,4,100.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,5919,800,Coll Res Practm: Archaeology,"Fladd, Samantha",TTT,PRA,Graduate,4,3,75.0%,5.0,4.7,4.7,4.3,4.7,5.0,4.3,5.0,5.0,4.7,4.7,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,ANTH,ANTH,7000,1,Sem-Cur Rsch Tpc Clt Ant,"Jacka, Jerry Keith",TTT,SEM,Graduate,10,6,60.0%,5.0,5.0,4.7,4.8,5.0,4.8,4.8,4.7,5.0,5.0,5.0,5.0,4.7,4.3,5.0,4.4
Fall,2020,BD,ARSC,ANTH,ANTH,7015,1,Kinship: Being and Belonging,"Goldfarb, Kathryn",TTT,SEM,Graduate,11,10,90.9%,4.9,4.6,4.6,4.7,4.9,4.7,4.4,4.6,4.6,4.6,4.6,4.9,4.5,3.7,4.8,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,7020,2,Seminar: Physical Anthropology,"Bernstein, Robin Miriam",TTT,SEM,Graduate,5,2,40.0%,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.5,4.0,4.5
Fall,2020,BD,ARSC,ANTH,ANTH,7300,1,Sem-Res Meth Cult Anthroplogy,"McCabe, J. Terrence",TTT,SEM,Graduate,14,11,78.6%,4.0,3.6,3.8,3.2,3.7,4.1,3.5,3.2,3.6,3.9,3.8,3.8,4.1,2.5,4.6,3.3
Fall,2020,BD,ARSC,APPM,APPM,1235,120,Pre-Calculus for Engineers,"Mc Namara, Richard Charles",OTH,LEC,1000-1999,28,5,17.9%,4.0,4.0,3.8,3.2,3.8,4.2,4.4,2.4,4.8,4.6,4.4,4.4,4.2,4.8,4.4,4.8
Fall,2020,BD,ARSC,APPM,APPM,1235,121,Pre-Calculus for Engineers,"Kellogg, Grant T",OTH,REC,1000-1999,28,4,14.3%,4.5,4.3,2.8,4.5,3.8,3.5,3.8,2.8,5.0,5.0,4.8,5.0,5.0,4.0,4.5,5.0
Fall,2020,BD,ARSC,APPM,APPM,1235,130,Pre-Calculus for Engineers,"Mc Namara, Richard Charles",OTH,LEC,1000-1999,15,4,26.7%,4.0,3.8,3.7,2.0,4.0,4.3,3.7,2.0,4.7,4.8,3.7,4.8,4.3,4.7,4.8,4.5
Fall,2020,BD,ARSC,APPM,APPM,1235,131,Pre-Calculus for Engineers,"Drecksler, Saige R",TA,REC,1000-1999,15,4,26.7%,3.7,4.0,2.8,3.3,3.5,3.8,3.3,1.0,3.7,4.8,3.0,4.8,4.3,3.3,4.8,4.8
Fall,2020,BD,ARSC,APPM,APPM,1235,140,Pre-Calculus for Engineers,"Lindsey, Daniel Seneca",OTH,LEC,1000-1999,30,13,43.3%,3.8,3.8,3.9,3.2,4.0,3.6,3.8,3.6,4.2,4.1,3.6,3.7,3.6,3.9,4.3,4.2
Fall,2020,BD,ARSC,APPM,APPM,1235,142,Pre-Calculus for Engineers,"Drecksler, Saige R",TA,REC,1000-1999,30,8,26.7%,4.4,4.5,3.3,3.9,4.0,3.9,4.3,3.9,4.6,4.3,4.4,4.4,3.8,4.4,4.8,4.8
Fall,2020,BD,ARSC,APPM,APPM,1235,160,Pre-Calculus for Engineers,"Lindsey, Daniel Seneca",OTH,LEC,1000-1999,31,11,35.5%,5.0,4.5,4.4,3.7,4.3,4.6,3.9,5.0,4.9,4.2,3.9,4.7,4.5,4.6,5.0,4.8
Fall,2020,BD,ARSC,APPM,APPM,1235,161,Pre-Calculus for Engineers,"McManus, Alex",TA,REC,1000-1999,31,10,32.3%,4.8,4.9,3.6,4.7,4.2,4.6,4.0,3.6,4.9,4.5,4.0,4.9,4.7,4.8,4.9,4.4
Fall,2020,BD,ARSC,APPM,APPM,1340,150,Calculus 1A with Algebra,"Miller, Caleb J",OTH,LEC,1000-1999,29,18,62.1%,4.2,4.1,3.2,3.0,3.8,4.0,3.7,3.3,4.3,3.8,3.6,4.1,3.4,3.8,4.4,3.8
Fall,2020,BD,ARSC,APPM,APPM,1340,240,Calculus 1A with Algebra,"Mahanthege, Shalini Randika",TA,REC,1000-1999,8,3,37.5%,3.7,4.7,4.0,3.3,4.3,4.7,4.3,2.7,5.0,4.3,4.7,3.7,4.0,4.3,3.7,5.0
Fall,2020,BD,ARSC,APPM,APPM,1340,260,Calculus 1A with Algebra,"Mahanthege, Shalini Randika",TA,REC,1000-1999,10,8,80.0%,4.6,4.6,2.9,3.1,4.1,3.9,4.0,3.8,4.8,4.4,3.8,4.5,4.7,4.1,4.6,4.5
Fall,2020,BD,ARSC,APPM,APPM,1340,270,Calculus 1A with Algebra,"Mahanthege, Shalini Randika",TA,REC,1000-1999,11,6,54.5%,4.2,4.3,2.8,2.6,3.8,3.5,3.7,2.3,4.3,4.0,3.2,4.5,3.3,3.8,4.7,4.5
Fall,2020,BD,ARSC,APPM,APPM,1350,110,Calculus 1 for Engineers,"Eissa, Tahra",OTH,LEC,1000-1999,66,27,40.9%,3.9,4.1,4.0,2.8,3.8,4.0,4.0,2.9,4.9,4.5,3.7,4.5,3.6,4.1,4.8,4.7
Fall,2020,BD,ARSC,APPM,APPM,1350,120,Calculus 1 for Engineers,"Kish, Jonathan Robert",INST,LEC,1000-1999,102,47,46.1%,4.4,4.4,4.4,3.4,4.0,4.5,4.3,3.5,4.6,4.9,4.3,4.4,4.0,4.6,4.6,4.8
Fall,2020,BD,ARSC,APPM,APPM,1350,130,Calculus 1 for Engineers,"Benim, Robert",OTH,LEC,1000-1999,86,40,46.5%,3.6,3.9,3.1,3.1,3.0,3.9,3.8,2.9,4.6,4.2,4.0,4.3,3.8,4.0,4.7,4.5
Fall,2020,BD,ARSC,APPM,APPM,1350,140,Calculus 1 for Engineers,"Dougherty, Anne Margaret",INST,LEC,1000-1999,119,42,35.3%,4.1,3.9,3.3,2.7,3.3,4.0,3.8,2.8,4.3,4.0,3.5,4.1,3.4,3.7,4.3,4.2
Fall,2020,BD,ARSC,APPM,APPM,1350,150,Calculus 1 for Engineers,"Norris II, Jan Adam",INST,LEC,1000-1999,90,34,37.8%,3.4,3.0,2.8,2.5,2.6,3.1,2.8,2.5,3.9,3.4,2.9,3.2,2.6,2.8,3.3,2.8
Fall,2020,BD,ARSC,APPM,APPM,1350,160,Calculus 1 for Engineers,"Law, Judith",INST,LEC,1000-1999,84,39,46.4%,3.4,2.9,2.5,2.1,2.4,2.8,2.7,1.9,3.8,2.7,2.9,2.8,2.1,2.9,3.2,2.9
Fall,2020,BD,ARSC,APPM,APPM,1350,170,Calculus 1 for Engineers,"Gunderman, David",OTH,LEC,1000-1999,53,38,71.7%,4.0,3.9,3.7,2.5,3.3,3.7,3.3,2.3,4.7,3.9,3.8,4.2,3.5,3.8,4.4,4.3
Fall,2020,BD,ARSC,APPM,APPM,1350,180,Calculus 1 for Engineers,"Benim, Robert",OTH,LEC,1000-1999,51,21,41.2%,3.2,3.7,3.0,2.3,2.4,3.7,3.5,2.8,4.5,4.2,3.8,4.2,3.5,4.3,4.6,4.6
Fall,2020,BD,ARSC,APPM,APPM,1350,211,Calculus 1 for Engineers,"Simpson, Cooper",TA,REC,1000-1999,16,9,56.3%,4.3,4.3,2.9,4.6,4.3,4.0,3.9,2.4,4.8,4.2,4.1,4.3,4.5,3.7,4.8,4.6
Fall,2020,BD,ARSC,APPM,APPM,1350,212,Calculus 1 for Engineers,"Bahid, Yassin",TA,REC,1000-1999,10,5,50.0%,4.2,3.8,2.8,4.0,4.4,4.2,4.2,3.3,4.8,4.0,4.2,4.4,4.2,3.4,4.5,4.8
Fall,2020,BD,ARSC,APPM,APPM,1350,213,Calculus 1 for Engineers,"Fitzgerald, Kyle P",TA,REC,1000-1999,17,7,41.2%,3.4,3.2,1.5,3.1,2.8,2.8,2.5,4.0,4.2,3.0,2.4,3.9,3.4,3.0,3.7,2.8
Fall,2020,BD,ARSC,APPM,APPM,1350,214,Calculus 1 for Engineers,"Delannoy, Constance",TA,REC,1000-1999,24,10,41.7%,4.6,3.7,3.3,4.1,3.9,3.8,3.9,3.4,4.9,3.8,3.8,4.3,3.5,4.1,4.7,4.3
Fall,2020,BD,ARSC,APPM,APPM,1350,222,Calculus 1 for Engineers,"Simpson, Cooper",TA,REC,1000-1999,19,11,57.9%,4.4,4.0,3.2,4.1,3.9,3.5,3.6,4.0,4.9,4.2,3.9,4.9,3.5,3.3,4.3,4.8
Fall,2020,BD,ARSC,APPM,APPM,1350,223,Calculus 1 for Engineers,"Bahid, Yassin",TA,REC,1000-1999,23,9,39.1%,4.3,4.6,3.0,4.4,4.8,4.1,3.6,3.0,4.9,4.1,3.9,4.5,3.8,4.4,4.6,4.7
Fall,2020,BD,ARSC,APPM,APPM,1350,224,Calculus 1 for Engineers,"Delannoy, Constance",TA,REC,1000-1999,23,7,30.4%,5.0,4.1,2.7,4.4,4.4,3.9,4.1,3.5,5.0,3.7,3.9,4.7,3.4,4.4,4.9,4.4
Fall,2020,BD,ARSC,APPM,APPM,1350,232,Calculus 1 for Engineers,"Fitzgerald, Kyle P",TA,REC,1000-1999,22,6,27.3%,4.5,4.2,2.4,3.5,4.2,3.8,3.5,2.0,4.7,4.5,3.8,4.0,4.5,4.0,4.5,4.6
Fall,2020,BD,ARSC,APPM,APPM,1350,233,Calculus 1 for Engineers,"Bahid, Yassin",TA,REC,1000-1999,24,6,25.0%,4.7,4.7,3.5,4.7,4.0,3.5,3.0,4.2,4.5,4.5,4.3,4.7,3.7,4.2,4.8,4.7
Fall,2020,BD,ARSC,APPM,APPM,1350,234,Calculus 1 for Engineers,"Delannoy, Constance",TA,REC,1000-1999,19,4,21.1%,4.8,4.3,4.3,4.3,4.5,3.8,4.3,5.0,5.0,4.3,4.5,5.0,4.8,4.8,4.8,5.0
Fall,2020,BD,ARSC,APPM,APPM,1350,235,Calculus 1 for Engineers,"Gilpin, Shay",TA,REC,1000-1999,20,6,30.0%,4.8,4.3,3.4,4.3,4.3,4.3,4.0,3.8,4.8,4.3,4.5,4.5,3.5,3.8,4.5,4.3
